readID	seqID	taxID	score	2ndBestScore	hitLength	queryLength	numMatches
de651465-4f0f-49a4-865b-1dc2a0a8d545	unclassified	0	0	0	0	1484	1
a4ce0748-e339-4c37-b499-312b887dcbcd	unclassified	0	0	0	0	2010	1
0ad9fa27-69a5-4da2-b7e0-6da996eee4c9	unclassified	0	0	0	0	1855	1
7c7358ea-5b4b-435b-8579-3ec6b86d36fb	unclassified	0	0	0	0	1573	1
8420808e-0191-409f-9e52-ace771216b73	unclassified	0	0	0	0	1456	1
2cfba890-2a0a-466d-8055-1a8043e81501	unclassified	0	0	0	0	1182	1
d864852d-10e7-483b-b420-48c1cd424ff4	unclassified	0	0	0	0	2844	1
ce8eef40-14a4-4c31-9590-038235a12a11	unclassified	0	0	0	0	1538	1
0898d843-7ee2-4b81-920f-598d35c61c56	unclassified	0	0	0	0	1222	1
5610c2b0-b6b8-490a-85bf-f23a4a977082	unclassified	0	0	0	0	1210	1
595c85b2-db4b-454c-b713-cb46cb60a7df	unclassified	0	0	0	0	1186	1
05565095-c208-4f63-ad6a-2370540960bc	unclassified	0	0	0	0	4106	1
abb87bb1-c77f-4c6d-9b83-371b709e3e1d	unclassified	0	0	0	0	1479	1
f9e08ea4-1e35-4612-923a-9c0fed0d37d5	unclassified	0	0	0	0	1331	1
90206319-f6de-450e-a269-a6287aec1dff	unclassified	0	0	0	0	3593	1
e5a2787b-0585-4310-9422-20d8adbb5980	unclassified	0	0	0	0	4760	1
95cf4702-c8d4-4f50-9f1d-81ef34cc8ab5	unclassified	0	0	0	0	2443	1
8af1d58e-f8ed-437c-b01d-40610af07f01	unclassified	0	0	0	0	1178	1
a820cf7b-e1ef-42f9-9736-4dd2deeaeb3e	unclassified	0	0	0	0	3714	1
d21eabd5-6df9-4ba6-b7ab-66315ff6ecab	unclassified	0	0	0	0	1301	1
46e7af0f-27f1-4d49-9a30-95fff9296107	unclassified	0	0	0	0	1527	1
73844f23-773f-461c-b2ad-22dc4edb9956	unclassified	0	0	0	0	1417	1
5ac54168-ded7-4471-804d-668da7b8c66d	unclassified	0	0	0	0	1473	1
ef277df2-62fa-40c4-bcea-5e0669fedae3	unclassified	0	0	0	0	1512	1
2d97adc5-cdb2-421c-9c08-5019ef2e7846	unclassified	0	0	0	0	1314	1
729b2f9e-6003-4498-9728-39820c9f94d3	unclassified	0	0	0	0	1456	1
cb3acd2d-3c4b-4a95-9eab-b9739262d681	unclassified	0	0	0	0	1545	1
88ea8ef5-1593-4c50-a8ee-5ec180f5462d	unclassified	0	0	0	0	1437	1
f27622ec-4598-4de5-9557-3b8acbe20e6a	unclassified	0	0	0	0	1108	1
0fbcc977-1584-4036-9ae1-8917881c8a4e	unclassified	0	0	0	0	1600	1
ea7257b7-f029-4d76-96b0-0e87aca8501d	unclassified	0	0	0	0	1434	1
4494d52a-9f4d-461b-83b5-d76e808a7d3c	unclassified	0	0	0	0	1341	1
dcd01b8c-338d-4694-b493-a82d62c6f3ef	unclassified	0	0	0	0	1644	1
664015b5-2f4c-478e-9150-b422580e5089	unclassified	0	0	0	0	3139	1
c82461ea-fb6c-44dd-b884-0c0125be0d38	unclassified	0	0	0	0	1228	1
395406d6-1539-4f98-9b6f-411e15c5db12	unclassified	0	0	0	0	2069	1
a63f3448-1e25-4df3-956f-061b1419d2ad	unclassified	0	0	0	0	1351	1
5eb18031-1045-47d8-82db-026c549c6391	unclassified	0	0	0	0	1019	1
2ab6e9ff-b0d4-493e-9a43-e6f80c6803b0	unclassified	0	0	0	0	1314	1
9fafaed9-f7aa-491a-8c29-7db8c72576bd	unclassified	0	0	0	0	1300	1
964d9f23-293b-47ad-8505-43ef35559913	unclassified	0	0	0	0	1989	1
f2349d84-d7ae-4d61-8843-fcc9dc2b3be6	unclassified	0	0	0	0	3287	1
7211b2fc-0847-4654-a218-995414193f78	unclassified	0	0	0	0	1348	1
52004c42-2bbe-4357-acaa-e08635e5daad	unclassified	0	0	0	0	3242	1
af14f809-1f93-43dc-8f6f-cc176b399629	unclassified	0	0	0	0	2459	1
9fdade58-134a-497f-81a3-e4739789257a	unclassified	0	0	0	0	6434	1
3ea968e4-f587-4bb1-9d14-0a4f23d2319f	unclassified	0	0	0	0	1025	1
1bd231d5-b94c-4624-8388-ef451d2d2f9e	unclassified	0	0	0	0	1661	1
8d55ce82-a9b9-42e4-9723-520092db0cbf	unclassified	0	0	0	0	3527	1
7258e257-ad97-47de-89a8-96aea0daaa5b	unclassified	0	0	0	0	1399	1
1d738cdc-8b33-41bb-b0bb-ff92e7e63d99	unclassified	0	0	0	0	4137	1
dcda99f1-5be7-4aed-a30c-76e50c90da03	unclassified	0	0	0	0	1382	1
f4f8ee5d-68fd-4b4e-bd87-368285336c78	unclassified	0	0	0	0	8302	1
1c839b5d-b711-452d-be36-b560797d6362	unclassified	0	0	0	0	4172	1
964e0df0-61c2-436c-9c40-b2158bef1844	unclassified	0	0	0	0	4544	1
4ce59261-3eb4-49c5-9155-8ba1df1a672c	unclassified	0	0	0	0	5992	1
cc66e451-df51-424c-8e55-63b60e2c194d	LVXX01000114.1239263.1241046	5145	1674	585	111	4618	1
